CPU Mark,GPU Mark,Monitor,Width,Height,RAM,Storage Amount,Weight,Encoded_Brand,Price,Encoded_OS
13144,2040,15.6,1920,1080,16.0,256.0,1.65,11,699.0,6
15822,12961,17.3,1920,1080,8.0,512.0,1.56,4,996.0,5
24971,4253,14.0,1920,1080,32.0,1000.0,1.48,11,984.05,5
2666,926,10.1,1366,768,8.0,256.0,0.81,27,389.95,5
23062,4253,14.0,1920,1080,8.0,256.0,1.5,11,800.0,5
1417,4253,14.0,1366,768,16.0,64.0,0.02,16,399.99,6
13775,2690,15.6,1920,1080,64.0,1024.0,0.02,11,1202.77,6
48083,27324,17.3,1920,1080,64.0,1000.0,3.64,11,2597.72,6
44977,26876,16.0,2560,1600,64.0,2048.0,2.55,21,2689.0,6
29690,19560,16.0,2560,1600,16.0,4096.0,2.52,16,2369.0,6
23656,564,17.3,2560,1440,16.0,512.0,2.5,4,1149.0,6
10346,2690,17.3,1920,1080,12.0,512.0,2.82,16,1199.99,5
15084,12961,15.6,1920,1080,8.0,256.0,2.15,1,749.0,6
9891,4253,15.6,1920,1080,16.0,256.0,1.76,11,809.77,5
9891,2690,14.0,1920,1080,16.0,1024.0,1.36,21,959.0,6
21525,17089,15.6,1920,1080,16.0,512.0,2.5,1,1169.0,6
19333,2690,16.0,2560,1600,16.0,1024.0,1.36,20,1333.81,3
8473,12961,15.6,1920,1080,24.0,1024.0,1.5,1,1219.0,6
5897,1042,14.0,1920,1080,4.0,256.0,1.64,21,952.22,5
18753,12961,15.6,1920,1080,16.0,512.0,2.27,16,689.99,6
28003,8274,15.6,1920,1200,16.0,1024.0,1.91,11,1809.0,6
20753,11157,17.0,1920,1200,32.0,1024.0,2.09,11,1923.99,5
6403,6020,14.0,2240,1400,32.0,1024.0,1.55,11,1229.3,6
10346,2690,15.6,1920,1080,40.0,1024.0,1.65,1,949.99,6
14526,7868,17.3,1920,1080,12.0,512.0,1.78,4,949.0,5
23896,17089,15.6,2560,1440,16.0,1024.0,1.9,4,1719.99,5
10444,2690,13.0,1920,1080,16.0,256.0,2.09,11,750.74,6
13554,2690,15.6,1920,1080,16.0,512.0,1.91,11,470.0,6
5853,2040,15.6,1920,1080,4.0,256.0,1.81,1,459.0,6
184,369,11.6,1366,768,4.0,128.0,1.23,16,415.68,5
19333,2690,14.0,1920,1200,32.0,1024.0,2.44,16,1359.0,6
23728,12961,17.0,1920,1200,32.0,1000.0,3.64,11,4024.99,6
8553,1476,14.0,1920,1080,32.0,256.0,3.42,11,659.0,5
2950,25351,17.3,1920,1080,16.0,256.0,3.2,11,2223.06,5
18462,4601,15.6,1920,1080,24.0,1024.0,3.35,11,1049.0,6
4390,1476,15.6,1920,1080,16.0,512.0,3.49,16,549.0,6
24971,1476,15.6,1920,1080,16.0,512.0,3.64,11,1097.24,6
8553,7868,15.6,1920,1080,24.0,1024.0,1.86,23,869.0,6
21133,17089,16.0,2560,1600,16.0,1024.0,2.45,21,1399.0,6
2169,1476,15.6,1366,768,8.0,128.0,1.79,16,368.0,6
10346,2690,14.0,1920,1080,8.0,512.0,1.23,1,565.0,5
26423,18253,17.0,1920,1080,16.0,1024.0,2.55,12,1699.99,6
17441,12961,17.3,1920,1080,32.0,1024.0,2.23,1,1299.0,5
18462,2040,15.6,1920,1080,32.0,2048.0,1.91,11,1009.0,6
9891,4253,15.6,1920,1080,8.0,256.0,0.45,16,417.0,5
23728,23757,17.3,1920,1080,16.0,512.0,3.64,11,3005.81,6
17093,12961,17.3,1920,1080,32.0,2048.0,2.6,4,1349.0,6
24971,4253,14.0,1920,1080,64.0,512.0,1.38,11,1047.58,6
26423,12961,15.6,1920,1200,16.0,2048.0,1.91,11,2679.99,6
17441,7320,15.6,1920,1080,16.0,512.0,1.86,23,949.0,6
28906,19560,16.0,1920,1200,16.0,512.0,2.7,1,1049.99,6
9891,2690,15.6,1920,1080,16.0,512.0,2.82,4,699.99,0
13554,1476,15.6,1920,1080,16.0,1024.0,1.64,32,599.99,5
23276,12961,15.6,1920,1080,16.0,512.0,2.3,16,1149.0,6
28003,19560,16.0,1920,1200,32.0,2048.0,2.58,4,1699.0,6
15348,4253,15.6,1920,1080,8.0,256.0,2.86,11,699.0,6
23276,17089,16.0,2560,1600,64.0,1024.0,2.8,23,1809.0,6
46110,1042,13.3,1920,1080,16.0,512.0,2.73,11,467.86,7
13554,2690,15.6,1920,1080,16.0,512.0,3.18,4,833.99,6
3928,13772,17.3,1920,1080,32.0,2000.0,3.64,11,2746.29,6
16506,2040,16.0,1920,1200,32.0,1024.0,1.86,4,929.0,6
13144,240,15.6,1920,1080,8.0,256.0,1.77,1,449.0,5
24971,4253,14.0,1920,1200,16.0,256.0,1.27,11,669.89,5
13446,1476,14.0,1920,1080,16.0,512.0,1.59,21,669.0,5
1108,926,15.6,1366,768,4.0,64.0,1.41,4,283.7,0
4388,555,14.0,1366,768,4.0,128.0,1.51,16,199.0,5
2350,1476,15.6,1920,1080,16.0,1024.0,1.73,22,444.17,5
17329,2690,14.0,1920,1200,16.0,512.0,1.95,23,758.99,6
23062,4253,15.6,1920,1080,16.0,512.0,2.3,11,1255.74,5
10779,926,15.6,1920,1080,8.0,1024.0,2.65,11,789.0,5
8734,2040,14.0,1920,1080,16.0,1024.0,1.53,21,839.99,6
22681,13138,15.6,1920,1080,16.0,512.0,2.4,4,1460.0,5
9891,1476,15.6,1920,1080,16.0,1024.0,1.77,11,491.0,5
23276,17089,16.0,2560,1600,64.0,4096.0,1.59,23,2109.0,6
6226,1042,14.1,1366,768,8.0,256.0,1.41,11,306.52,5
15853,1476,15.6,1920,1080,16.0,512.0,1.75,16,665.0,5
23728,17089,17.3,3840,2160,64.0,1000.0,3.64,11,2956.35,6
11045,2690,13.4,3456,2234,16.0,1024.0,1.26,11,1199.99,6
6136,1838,15.6,1920,1080,8.0,512.0,2.0,21,692.9,5
18462,2040,15.6,1920,1080,16.0,1024.0,1.78,21,899.0,5
26423,12961,16.0,1920,1200,8.0,512.0,1.96,11,1099.0,6
10552,6608,14.0,1920,1080,48.0,2048.0,3.64,21,1539.0,6
23728,27324,17.3,3840,2160,32.0,1000.0,3.64,11,2852.4,6
13775,2690,14.0,1920,1080,32.0,2048.0,1.01,4,1979.83,6
19333,2690,15.6,1920,1080,16.0,1024.0,0.46,20,1080.52,6
23276,1449,15.6,1920,1080,16.0,1024.0,1.64,11,819.97,6
3108,1476,15.6,1920,1080,16.0,1024.0,1.69,16,486.0,6
164,9100,17.3,1600,900,16.0,1024.0,1.82,11,749.99,5
10280,2690,14.0,1920,1080,8.0,512.0,2.0,23,391.4,6
8013,1821,15.0,2496,1664,8.0,512.0,1.55,25,795.0,5
12421,13772,16.0,1920,1200,32.0,512.0,2.64,11,1143.44,6
23656,23757,15.6,1920,1080,32.0,1024.0,2.41,21,1849.0,6
15019,19603,15.6,3840,2160,16.0,512.0,4.1,29,3359.69,5
10779,1476,14.0,1920,1080,32.0,512.0,2.87,11,1697.0,5
1628,2040,15.6,1366,768,32.0,1024.0,1.64,11,757.05,6
18462,2040,14.0,1920,1200,32.0,1024.0,2.25,11,879.0,6
44977,26876,16.0,2560,1600,32.0,1024.0,2.86,11,2249.0,6
6132,1476,15.6,1366,768,16.0,1024.0,1.7,16,459.0,6
13775,2690,15.6,1920,1080,16.0,512.0,1.63,21,769.0,6
34306,19560,15.6,1366,768,32.0,512.0,3.64,11,2771.99,6
2527,1476,14.0,1366,768,4.0,64.0,1.55,16,197.22,0
10280,2690,14.0,1920,1080,8.0,512.0,2.0,23,591.26,5
24971,2690,15.6,1920,1080,8.0,1024.0,1.73,21,1099.0,5
20753,17089,15.6,1920,1080,16.0,1024.0,1.48,1,1429.0,6
26454,1476,14.0,1920,1080,16.0,256.0,1.23,11,831.59,6
23062,1476,15.6,1366,768,16.0,128.0,2.44,11,1190.59,5
23728,12961,15.6,1920,1200,32.0,512.0,3.64,11,1924.22,6
44905,926,17.0,2560,1600,32.0,1024.0,5.0,23,3299.0,6
15500,12961,14.0,1920,1080,8.0,512.0,1.5,1,629.99,5
13775,2690,15.6,1920,1080,16.0,1024.0,1.68,11,949.0,6
3683,926,14.0,1920,1080,16.0,256.0,1.34,27,698.99,5
12421,2690,14.0,1920,1080,32.0,1024.0,1.0,20,1562.04,6
2010,1476,14.0,1920,1080,16.0,1000.0,1.48,11,805.02,5
28523,23757,15.6,2560,1440,16.0,1024.0,2.3,4,2149.99,6
48083,23757,15.6,1920,1080,64.0,1000.0,3.64,11,2178.6,6
20753,12961,15.6,1920,1080,8.0,512.0,2.09,23,885.0,5
9339,1476,15.6,1366,768,4.0,256.0,1.88,16,449.0,5
4982,1476,15.6,1366,768,8.0,256.0,1.68,16,429.99,6
11027,1476,15.6,1920,1080,16.0,512.0,1.74,16,489.0,6
11027,1476,15.6,1920,1080,16.0,1024.0,1.8,16,499.0,6
7646,11706,15.6,1920,1080,16.0,512.0,1.86,23,889.0,5
23728,2438,15.6,1920,1080,32.0,2000.0,3.64,11,1948.13,6
26423,17089,15.6,1920,1080,16.0,1024.0,2.5,1,1509.0,5
26454,12961,15.6,1920,1080,16.0,1024.0,1.8,4,1209.99,5
26423,12961,17.0,3840,2400,16.0,512.0,1.92,11,2409.37,5
23728,12961,17.0,1920,1200,32.0,2000.0,3.64,11,2761.59,6
15084,12961,15.6,1920,1080,32.0,2048.0,2.87,1,1079.0,5
17329,12961,15.6,1920,1080,32.0,1024.0,2.1,1,959.0,5
2169,1476,15.6,1366,768,16.0,128.0,1.92,16,339.99,6
9716,2040,15.6,1366,768,16.0,1024.0,1.73,16,399.99,6
6226,1042,15.6,1366,768,8.0,500.0,5.49,11,529.99,5
44977,26876,16.0,2560,1600,64.0,2048.0,2.55,21,2699.0,6
2703,4253,14.0,1366,768,16.0,512.0,2.35,16,310.98,5
23656,12961,15.6,1920,1080,16.0,512.0,2.15,11,1099.0,5
1238,1476,14.0,1366,768,8.0,320.0,1.95,16,199.99,5
23062,1476,13.3,1920,1080,8.0,1000.0,1.19,11,808.49,6
48083,26876,16.0,2560,1600,32.0,2048.0,5.22,23,2499.0,6
6132,1476,15.6,1920,1080,16.0,512.0,3.84,16,499.0,5
26423,4253,15.6,1920,1080,32.0,1000.0,2.46,11,1699.81,5
18825,2040,16.0,1920,1200,16.0,512.0,1.64,20,833.9,6
9891,2690,15.6,1920,1080,16.0,512.0,3.12,16,879.0,6
15019,19603,17.3,1920,1080,16.0,512.0,4.6,29,2188.0,5
24971,4253,14.0,1920,1080,16.0,512.0,1.38,11,771.53,5
28003,7320,15.6,1920,1080,16.0,1024.0,2.4,21,1459.0,6
18753,4253,16.0,1920,1200,8.0,512.0,1.85,11,895.28,6
23728,27324,15.6,1920,1080,32.0,512.0,3.64,11,1763.67,6
32140,7320,15.6,1920,1080,32.0,1024.0,2.96,11,1369.0,6
13775,2690,17.3,1920,1080,32.0,1024.0,2.27,16,1053.39,6
24268,7320,17.3,1920,1080,64.0,4096.0,2.59,4,2389.99,6
9891,2690,15.6,1920,1080,36.0,512.0,2.05,1,649.0,5
17441,2690,14.0,1920,1200,16.0,512.0,1.51,21,899.0,6
28003,19560,15.6,1920,1080,16.0,1024.0,2.3,16,649.0,6
2010,1476,14.0,1920,1080,16.0,128.0,1.38,11,689.99,6
26423,12961,16.0,3072,1920,40.0,1024.0,2.05,11,1599.0,5
4982,1476,15.6,1366,768,8.0,256.0,1.7,16,360.0,5
9891,4253,14.0,1920,1080,16.0,512.0,1.73,23,497.49,6
1000,333,14.0,1366,768,4.0,32.0,0.32,21,179.99,5
12421,19560,15.6,1366,768,32.0,4000.0,3.64,11,2360.02,6
2991,1476,14.0,1366,768,8.0,128.0,2.25,21,223.98,5
23276,14124,15.6,1920,1080,8.0,256.0,2.36,11,5087.88,5
12421,19560,14.0,2560,1600,32.0,1000.0,3.64,11,1976.01,6
10346,2690,17.3,1920,1080,16.0,512.0,2.05,16,899.0,6
17229,12961,14.0,2240,1440,16.0,1024.0,1.4,1,1299.0,6
16980,2690,17.3,1920,1080,32.0,2000.0,2.09,16,944.99,6
23728,12961,14.0,1920,1080,16.0,1000.0,3.64,11,1663.52,6
26423,12961,15.6,1920,1200,16.0,1024.0,1.91,11,1889.08,6
24971,6608,14.0,1920,1080,64.0,2000.0,3.64,11,3296.29,6
17329,12961,15.6,1920,1080,64.0,2048.0,2.57,1,1189.0,6
2003,1476,14.0,1980,1080,4.0,128.0,1.5,4,432.99,6
2350,1042,15.6,1920,1080,12.0,256.0,2.05,16,859.99,5
6132,1476,17.3,1920,1080,8.0,256.0,2.36,16,409.0,6
11027,1476,15.6,1920,1080,8.0,512.0,2.01,16,399.0,5
13775,2690,15.6,1920,1080,32.0,2048.0,1.66,11,1199.0,6
6026,1042,14.0,1920,1080,8.0,256.0,1.36,1,439.99,5
1556,324,11.6,1366,768,4.0,64.0,1.08,16,219.25,6
10444,2690,14.0,1920,1080,32.0,2048.0,1.45,16,1329.0,6
12012,7576,15.6,1920,1200,16.0,512.0,1.82,11,1426.11,5
26454,1476,14.0,1920,1080,16.0,512.0,1.22,11,866.24,6
604,9,14.0,1366,768,4.0,128.0,1.11,4,278.9,0
17329,4253,13.3,1920,1080,16.0,512.0,1.0,23,699.0,6
2424,1476,11.6,1366,768,4.0,64.0,1.05,1,189.99,0
5931,1042,14.0,1920,1080,16.0,512.0,1.5,16,1299.0,5
23276,1476,15.6,1920,1080,64.0,256.0,1.59,11,1229.99,6
15287,4601,15.6,1920,1080,24.0,2048.0,1.68,16,1219.0,6
2499,4253,14.0,1366,768,16.0,500.0,1.77,21,254.98,5
8185,17089,15.6,1920,1080,32.0,1024.0,1.86,23,1129.0,6
23062,4253,14.0,1920,1080,8.0,1024.0,1.91,11,1664.9,5
26423,12961,16.0,1920,1200,12.0,512.0,1.96,11,1124.0,6
6978,2040,15.6,1920,1080,16.0,512.0,2.5,1,589.0,5
32140,7320,15.6,1920,1080,64.0,4096.0,3.05,23,1929.0,6
3089,1476,14.0,1366,768,8.0,128.0,1.55,1,390.2,0
48083,13772,17.0,3840,2160,32.0,6000.0,3.64,11,3876.39,5
46110,1042,14.0,1920,1080,16.0,256.0,1.5,11,983.74,5
13775,4253,14.0,1920,1200,16.0,512.0,1.82,16,1042.45,6
2350,6020,14.0,1920,1080,16.0,512.0,2.16,11,1113.8,6
23276,7576,17.0,1920,1200,32.0,2048.0,2.51,11,3255.0,5
20753,12961,17.3,1920,1080,16.0,512.0,2.32,23,1010.0,5
23656,13676,16.1,1920,1080,16.0,1024.0,2.41,16,1289.99,6
17329,12961,15.6,1920,1080,8.0,512.0,2.1,1,729.0,5
15287,2690,14.0,2240,1400,16.0,1024.0,1.59,21,1099.0,6
13144,240,15.6,1920,1080,32.0,1024.0,1.69,11,535.0,6
17441,7320,15.6,1920,1080,16.0,512.0,2.0,23,687.09,6
15019,11157,15.6,1920,1080,32.0,1024.0,2.09,23,2068.53,5
23728,1476,16.0,3840,2160,32.0,1000.0,3.64,11,814.23,6
34115,26876,16.0,2560,1600,16.0,1024.0,2.62,11,2099.0,5
3642,1476,15.6,1920,1080,32.0,2000.0,1.59,11,1032.56,6
6978,2040,15.6,1920,1080,12.0,512.0,1.94,1,619.0,6
28523,23757,15.6,2560,1440,32.0,1024.0,2.3,4,2299.0,5
24971,1476,13.3,1920,1080,16.0,1000.0,1.13,11,733.38,6
9891,1476,15.6,1920,1080,16.0,512.0,1.66,11,529.98,6
26423,17089,17.0,3840,2400,32.0,2048.0,2.17,11,3279.0,6
21133,2324,15.6,1920,1080,16.0,512.0,2.68,4,799.0,6
2458,240,14.0,1366,768,4.0,64.0,1.45,16,239.0,5
23276,19560,15.6,1920,1080,8.0,4096.0,2.0,23,1678.88,5
10346,2690,15.6,1920,1080,12.0,1024.0,1.73,21,1059.99,6
26454,1476,14.0,1920,1080,32.0,1000.0,3.64,11,1097.24,6
23656,23757,15.6,1920,1080,32.0,2048.0,2.41,21,1969.0,6
32140,7320,15.6,1920,1080,64.0,4096.0,2.28,11,1919.0,6
26454,7320,15.6,1927,1080,16.0,512.0,2.14,1,1049.99,6
23276,16181,17.3,1920,1080,8.0,512.0,1.82,23,999.99,5
24334,1476,14.0,1920,1080,16.0,512.0,1.5,21,619.99,6
12421,4253,14.0,1920,1080,32.0,512.0,1.22,11,935.54,6
6132,1476,15.6,1920,1080,8.0,256.0,2.0,16,375.0,5
2350,2690,15.6,1920,1080,16.0,512.0,1.92,16,906.15,6
6734,2040,15.6,1366,768,12.0,512.0,1.85,11,489.0,6
6132,1476,14.0,1366,768,12.0,512.0,2.03,4,439.0,5
7460,1476,17.3,1600,900,36.0,1024.0,2.2,21,999.99,5
1218,1476,15.6,1920,1080,8.0,256.0,1.9,1,509.0,5
12802,7915,15.6,1366,768,16.0,512.0,3.64,11,1039.49,6
2003,18,14.0,1920,1080,8.0,32.0,1.45,31,313.62,0
26423,12961,15.6,1920,1200,32.0,1024.0,59.09,11,2299.0,6
3089,1476,14.0,1366,768,8.0,128.0,1.55,1,390.2,0
11027,1476,15.6,1920,1080,16.0,512.0,1.66,11,486.99,6
3395,1476,14.0,1366,768,8.0,256.0,1.95,16,316.29,5
15287,2690,15.6,1920,1080,16.0,1024.0,3.64,11,848.96,6
1194,751,12.2,1600,600,4.0,128.0,0.32,31,287.0,0
8473,12961,15.6,1920,1080,16.0,512.0,2.32,1,1169.0,5
12421,7320,15.6,3840,2160,32.0,4000.0,3.64,11,2397.64,6
26423,17089,15.6,1920,1080,16.0,1024.0,2.6,1,1499.0,5
1556,4253,4.0,1920,1080,4.0,128.0,1.32,4,158.99,6
6734,1487,15.6,1920,1080,8.0,256.0,1.77,11,599.99,6
23728,17089,17.0,3840,2160,64.0,2000.0,3.64,11,2730.61,6
20753,12961,15.6,1920,1200,16.0,2048.0,1.92,11,2175.99,6
32140,19560,15.6,1920,1200,64.0,4096.0,2.5,4,2499.99,6
48083,22459,16.0,2560,1600,32.0,1000.0,2.45,11,1593.58,6
2169,1476,15.6,1366,768,16.0,128.0,2.23,16,315.99,6
28906,7320,15.6,1920,1080,16.0,512.0,2.02,21,1049.0,5
23276,4253,15.6,1920,1080,32.0,2000.0,1.8,11,1127.72,5
23276,7576,15.6,1920,1080,8.0,256.0,2.36,11,888.0,5
17441,7868,15.6,1920,1080,8.0,512.0,2.73,11,4814.88,5
20886,16038,17.3,1920,1080,64.0,1024.0,2.45,23,4031.04,5
7460,1476,15.6,1920,1080,8.0,256.0,1.73,11,474.99,6
8473,7576,15.6,1920,1080,8.0,512.0,1.8,21,799.0,5
13775,6020,15.6,1920,1200,32.0,1024.0,1.87,11,1359.99,5
23276,4253,15.6,1366,768,16.0,256.0,1.59,11,1081.07,5
23276,12961,15.6,1920,1080,16.0,512.0,1.82,4,1199.99,6
28003,1476,15.6,1920,1080,32.0,1000.0,3.64,11,1487.63,6
6132,1476,15.6,1920,1080,32.0,1024.0,1.7,21,669.0,6
23276,22459,15.6,1920,1080,32.0,1024.0,2.0,4,1789.0,6
17229,12961,16.0,2560,1600,16.0,512.0,3.18,23,1585.88,5
23062,1476,14.0,1920,1080,16.0,512.0,2.42,11,1686.35,5
6132,1476,15.6,1920,1080,8.0,128.0,1.65,1,299.99,6
2350,1585,15.6,1920,1200,32.0,1024.0,2.34,21,1192.5,3
48083,27324,17.3,1920,1080,64.0,512.0,3.64,11,2551.52,6
23728,1476,15.6,1920,1080,64.0,2000.0,3.64,11,1016.3,6
26423,2690,15.6,1920,1080,16.0,512.0,1.8,4,1049.0,5
9970,2690,14.0,1366,768,16.0,512.0,2.09,27,2279.99,5
3000,2040,14.0,1366,768,4.0,256.0,1.48,16,449.54,6
9891,2690,15.6,1920,1080,8.0,256.0,1.27,16,529.0,6
9173,2808,13.3,1920,1080,8.0,1024.0,1.07,11,1652.07,5
15084,12961,15.6,1920,1080,24.0,1024.0,2.15,1,919.0,6
17441,926,17.3,1600,900,12.0,1024.0,2.32,4,539.0,6
8473,12961,15.6,1920,1080,8.0,256.0,2.32,1,899.0,6
24971,1476,14.0,1920,1080,16.0,512.0,1.23,11,771.53,5
9891,2690,17.3,1920,1080,16.0,512.0,1.84,16,739.0,5
26423,17089,15.6,1920,1080,32.0,2048.0,2.44,11,1929.99,6
44977,19560,15.6,1920,1080,64.0,2048.0,2.04,11,2049.0,6
1556,324,15.6,1920,1080,4.0,128.0,1.63,4,229.0,6
1144,4253,13.3,1366,768,4.0,320.0,1.68,4,686.73,8
2527,324,14.0,1366,768,8.0,64.0,1.45,16,289.0,6
2736,324,13.1,1024,768,16.0,1024.0,3.59,27,599.99,5
17229,2690,13.3,2560,1600,16.0,512.0,1.32,21,899.0,6
15287,2690,15.6,1920,1080,32.0,1024.0,1.41,11,1089.0,6
18462,2040,15.6,1920,1080,64.0,2048.0,1.5,16,1439.0,6
9970,2690,14.0,1920,1080,16.0,512.0,1.59,11,4422.14,6
26423,8274,16.0,2560,1600,32.0,2048.0,1.72,21,1519.0,6
2950,12961,15.6,1920,1080,16.0,512.0,1.86,31,1334.46,6
2049,2690,15.6,1920,1080,64.0,2048.0,1.76,16,1699.0,6
26423,17089,15.6,1920,1080,64.0,2048.0,3.64,11,1299.0,6
23276,12961,15.6,1920,1080,32.0,1024.0,1.86,23,999.0,6
23728,27324,17.3,3840,2160,32.0,2000.0,3.64,11,2898.6,6
26423,12961,16.0,2560,1600,32.0,1024.0,2.55,21,1549.0,6
14596,22459,15.6,1920,1080,16.0,512.0,2.28,11,2015.98,5
10779,2690,15.6,1920,1080,8.0,256.0,2.0,16,503.99,6
26423,17089,17.0,3840,2400,64.0,4096.0,1.72,11,2803.22,6
2003,18,14.0,1920,1080,8.0,32.0,1.45,31,313.62,0
20247,2690,15.6,854,480,8.0,8.0,1.14,20,879.99,6
3828,891,15.6,1920,1080,8.0,256.0,1.73,4,518.5,5
23276,4253,13.3,1920,1080,16.0,512.0,1.18,11,1024.48,5
3269,1476,14.0,1366,768,8.0,128.0,1.77,16,379.9,0
28523,17089,16.1,2560,1440,20.0,1024.0,2.36,16,1524.0,6
28523,17089,17.3,1920,1080,64.0,4096.0,2.9,23,2549.0,6
26423,17089,15.6,1920,1080,48.0,1024.0,2.68,11,1759.0,6
18591,12961,14.0,1920,1080,16.0,512.0,1.5,1,800.64,5
2003,926,17.3,1920,1080,4.0,32.0,2.41,4,250.82,0
34306,26876,15.6,1366,768,16.0,2000.0,3.64,11,2471.31,6
1628,2040,15.6,1366,768,16.0,1024.0,1.62,11,778.58,6
3928,13772,17.3,1920,1080,32.0,2000.0,3.64,11,2668.91,6
2777,926,13.3,3840,2160,8.0,256.0,1.27,11,799.0,9
26423,17089,15.6,1920,1080,16.0,2048.0,2.68,11,1669.0,6
20753,12961,17.3,1920,1080,16.0,512.0,4.23,23,1168.98,6
6247,1042,13.3,1920,1080,8.0,256.0,1.55,11,809.89,5
28003,2690,16.0,2560,1600,32.0,1024.0,1.98,11,1439.0,5
24268,19560,15.6,2560,1440,16.0,1024.0,2.41,21,1379.0,6
26423,17089,15.6,1920,1080,48.0,1024.0,2.68,11,1759.0,5
32140,7320,15.6,1920,1080,24.0,2048.0,3.16,11,1439.0,5
2169,4253,15.6,1920,1080,4.0,128.0,3.64,16,299.0,6
26454,4601,15.6,1920,1080,16.0,512.0,3.64,11,1476.21,6
6132,4253,15.6,1920,1080,4.0,128.0,3.64,1,474.99,6
23728,23757,15.6,1920,1080,32.0,2000.0,3.64,11,1871.09,6
23728,23757,15.6,1920,1080,32.0,256.0,3.64,11,1730.18,6
23728,12961,15.6,1920,1200,16.0,512.0,3.64,11,1599.0,6
28003,2690,16.0,2560,1600,32.0,1024.0,2.75,11,1439.0,6
26423,12961,16.0,1920,1200,24.0,1024.0,1.86,11,1009.99,6
23276,12961,15.6,1920,1080,16.0,512.0,1.86,23,893.08,6
24971,2690,16.0,2560,1600,16.0,512.0,1.48,20,1199.0,6
17229,2690,16.0,1920,1200,64.0,4096.0,2.1,11,2099.0,6
4390,1476,15.6,1920,1080,20.0,1024.0,1.82,4,649.0,6
28003,13772,17.0,3840,2400,32.0,2000.0,3.64,11,2996.28,6
9891,2690,15.6,1366,768,32.0,512.0,1.69,11,659.0,6
26423,17089,15.6,1920,1080,16.0,512.0,2.68,11,1499.0,5
17441,12961,17.3,1920,1080,16.0,1024.0,2.59,1,1219.0,5
23276,19560,15.6,1920,1080,16.0,512.0,2.5,1,1369.0,6
24971,12961,15.6,1920,1080,8.0,1024.0,2.18,1,999.99,5
2350,926,15.0,1366,768,4.0,128.0,1.94,3,239.0,2
9891,2690,15.6,1920,1080,32.0,1024.0,1.7,21,1209.0,6
32933,12961,15.6,1920,1200,32.0,1024.0,1.91,11,2145.96,5
26423,7320,15.6,1920,1080,16.0,512.0,2.25,23,1534.88,6
23728,12961,15.6,1920,1080,16.0,1000.0,2.32,11,1472.99,6
19333,2690,14.0,1920,1200,32.0,1024.0,2.38,16,1359.0,6
28003,7320,16.0,2560,1600,16.0,1024.0,2.45,21,1309.0,6
19012,12961,15.6,1920,1080,8.0,512.0,2.52,11,879.0,5
2991,1476,14.0,1366,768,8.0,512.0,2.27,21,254.98,5
6226,4253,13.3,1920,1080,16.0,512.0,1.76,11,239.99,5
6247,1476,14.0,1366,768,8.0,128.0,1.48,11,359.95,5
26423,2690,14.0,2240,1400,16.0,2048.0,1.68,11,1039.0,6
1417,324,14.0,1366,768,4.0,128.0,1.5,16,199.99,0
26423,12961,15.6,1920,1200,16.0,512.0,1.91,11,1847.99,6
20753,17089,16.1,1920,1080,64.0,1024.0,2.32,16,1719.0,6
28003,13772,15.6,1920,1080,32.0,512.0,3.64,11,1385.99,6
3642,4253,14.0,1920,1080,16.0,512.0,1.38,11,1583.6,5
14526,7868,15.6,1920,1080,8.0,256.0,2.0,16,879.0,5
17441,926,14.0,1366,768,8.0,256.0,2.55,11,235.6,5
2999,4253,14.0,1366,768,8.0,120.0,2.2,11,298.98,5
23728,1476,16.0,1920,1200,16.0,512.0,1.86,11,869.0,6
7646,7868,17.3,1920,1080,8.0,256.0,3.0,1,849.0,5
341,10075,15.6,1920,1080,8.0,256.0,2.65,11,999.0,5
17229,6020,16.0,1920,1200,16.0,512.0,1.86,11,1299.0,6
12421,12961,16.0,1920,1200,8.0,2000.0,2.03,11,1252.01,5
13775,2690,15.6,1920,1080,16.0,512.0,2.6,4,943.62,6
48083,26876,16.0,2560,1600,32.0,1024.0,3.18,4,2118.99,6
825,333,11.6,1366,768,4.0,32.0,1.36,16,1999.99,0
8473,7868,15.6,1920,1080,16.0,1024.0,2.2,4,861.42,5
10552,2690,14.0,1920,1080,16.0,256.0,1.23,11,724.99,5
8185,12961,15.6,1920,1080,8.0,512.0,2.52,11,1054.01,6
16506,2040,17.3,1600,900,12.0,1024.0,2.18,16,669.0,5
8408,1476,16.0,1920,1200,32.0,1000.0,1.84,11,1585.1,6
10779,2690,17.3,1920,1080,16.0,1024.0,2.09,16,899.0,6
2003,1476,15.6,1920,1080,4.0,128.0,1.65,1,199.99,6
23728,1476,14.0,1920,1080,16.0,512.0,3.64,11,889.99,6
8185,1476,17.3,1920,1080,16.0,1000.0,3.64,11,1273.98,6
7646,7868,15.6,1920,1080,8.0,256.0,2.32,1,652.0,5
1628,7320,15.6,1920,1080,8.0,512.0,2.45,21,889.49,6
13775,4601,15.6,1920,1080,16.0,512.0,1.75,16,899.99,6
10936,11706,15.6,1920,1080,16.0,512.0,2.0,4,1599.9,5
24887,2040,15.6,1920,1080,16.0,1024.0,1.8,4,899.99,6
1108,4,15.6,1920,1080,4.0,64.0,1.8,4,178.98,0
8473,12961,15.6,1920,1080,16.0,512.0,2.3,1,969.0,6
13775,4601,17.3,1920,1080,48.0,4096.0,2.97,16,1959.0,6
